Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Income_cat,Age,Education_Level,Marital_In_Relationship,Marital_Not_In_Relationship,Marital_Other,Children,Customer_Fidelity
72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",60,3,False,True,False,2,4311
5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,"(1729.999, 32011.0]",41,3,False,True,False,0,4560
88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,"(1729.999, 32011.0]",37,2,True,False,False,1,4167
50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",62,3,False,True,False,2,4376
99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",59,2,True,False,False,1,3985
17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,"(58482.0, 71819.0]",71,2,False,True,False,1,4621
11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,2,True,False,False,1,4419
18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",71,2,True,False,False,0,4067
70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",57,3,True,False,False,2,4596
21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",51,3,True,False,False,2,4488
66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,"(58482.0, 71819.0]",40,2,True,False,False,0,4385
79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",48,2,True,False,False,1,4053
2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,2,False,True,False,3,4012
81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,"(71819.0, 666666.0]",77,3,True,False,False,0,4190
24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",71,3,False,True,False,1,4266
48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",45,2,True,False,False,1,4556
93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",37,2,True,False,False,1,4043
56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",56,2,True,False,False,0,4191
3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",55,3,True,False,False,2,4040
44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",45,3,True,False,False,1,4504
38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",63,2,False,True,False,1,4623
46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,2,True,False,False,1,4424
84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,2,True,False,False,1,4576
27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",73,2,False,True,False,1,4531
72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",53,3,True,False,False,0,4654
66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",39,3,True,False,False,1,4097
30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,"(32011.0, 44529.0]",59,2,False,True,False,2,4430
2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,"(71819.0, 666666.0]",63,2,False,True,False,1,4504
65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,2,True,False,False,1,4374
37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,"(1729.999, 32011.0]",74,2,False,True,False,0,4038
89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",60,3,True,False,False,1,4427
49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",50,2,True,False,False,1,4166
46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",43,3,True,False,False,1,4171
32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",67,3,False,True,False,1,4232
54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",52,2,False,True,False,1,4149
98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,"(71819.0, 666666.0]",57,2,False,True,False,0,4208
97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",67,2,True,False,False,1,4517
75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",54,2,False,True,False,1,4297
8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,"(71819.0, 666666.0]",35,2,True,False,False,0,4177
37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",67,2,True,False,False,1,4645
31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",61,3,True,False,False,2,3988
40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,"(71819.0, 666666.0]",53,2,True,False,False,1,4369
74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,"(71819.0, 666666.0]",72,2,True,False,False,1,4500
90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",37,3,True,False,False,0,4631
57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",56,3,True,False,False,1,4572
59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",50,3,False,True,False,1,4250
52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",40,2,False,True,False,1,4209
5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,"(71819.0, 666666.0]",51,2,False,True,False,0,4414
92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",67,2,True,False,False,0,4609
77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,"(71819.0, 666666.0]",58,2,True,False,False,2,4633
35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",51,3,False,True,False,1,4588
48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,"(58482.0, 71819.0]",64,3,True,False,False,1,4585
97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,"(44529.0, 58482.0]",61,2,False,True,False,1,4579
95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",61,2,False,True,False,2,4354
24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",68,3,False,True,False,3,4167
60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,"(1729.999, 32011.0]",46,2,False,True,False,1,4591
46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",57,3,False,True,False,2,4367
85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",55,3,True,False,False,1,3976
31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,3,True,False,False,1,4547
9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",73,3,True,False,False,2,4475
30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",59,3,True,False,False,2,4436
47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,"(71819.0, 666666.0]",62,2,True,False,False,0,3967
70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,"(32011.0, 44529.0]",55,3,True,False,False,2,4586
13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",55,2,True,False,False,0,4339
11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",55,2,True,False,False,1,4232
31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,"(58482.0, 71819.0]",72,2,False,True,False,0,4609
15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,"(1729.999, 32011.0]",42,3,False,True,False,1,4065
2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,"(58482.0, 71819.0]",50,3,True,False,False,1,4109
55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,2,True,False,False,2,4048
38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",62,2,False,True,False,2,4472
86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",62,3,True,False,False,1,4250
56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",69,2,False,True,False,0,4492
29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",44,3,True,False,False,0,4024
30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,"(58482.0, 71819.0]",39,3,False,True,False,0,4417
64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",57,3,False,True,False,1,4398
46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",44,1,True,False,False,1,4467
84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",49,2,True,False,False,1,4576
20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",79,2,True,False,False,0,4631
74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",51,3,True,False,False,1,4084
18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",50,3,True,False,False,2,4037
75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",51,2,True,False,False,1,4316
17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",73,2,True,False,False,0,4480
88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",69,3,True,False,False,2,4501
19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",59,2,False,True,False,0,4012
62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",76,3,False,True,False,0,4345
11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,"(32011.0, 44529.0]",41,2,True,False,False,0,4324
74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",56,2,True,False,False,1,4148
32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,"(71819.0, 666666.0]",45,2,True,False,False,0,4570
76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",54,2,True,False,False,2,4129
6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",60,2,True,False,False,2,4438
62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,"(44529.0, 58482.0]",73,3,True,False,False,1,4639
20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",37,2,False,True,False,1,4443
43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",39,3,True,False,False,1,4496
45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,"(58482.0, 71819.0]",43,2,False,True,False,0,4497
34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,"(44529.0, 58482.0]",60,3,False,True,False,1,4068
53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",67,2,False,True,False,2,4038
44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",69,2,True,False,False,1,4224
89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",47,3,True,False,False,1,4084
43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",37,2,False,True,False,1,4041
68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",41,2,True,False,False,1,4148
44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,"(71819.0, 666666.0]",64,3,True,False,False,0,4422
64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,"(1729.999, 32011.0]",59,2,False,True,False,0,4613
85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,"(71819.0, 666666.0]",78,2,False,True,False,0,4080
93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,"(58482.0, 71819.0]",61,3,True,False,False,1,4256
12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",33,3,True,False,False,0,4392
86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,False,True,False,1,4126
28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",58,2,True,False,False,3,4208
69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,Desconocido,36,2,True,False,False,0,4355
42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,3,False,True,False,0,4472
13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",59,2,True,False,False,2,4158
86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",69,3,True,False,False,2,4074
59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",53,2,True,False,False,2,4299
30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",40,2,False,True,False,1,4648
33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",74,2,True,False,False,2,4312
67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,Desconocido,55,2,False,True,False,3,4274
23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",54,2,True,False,False,1,4492
81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,2,True,False,False,1,4327
6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",60,3,False,True,False,2,4104
41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,"(58482.0, 71819.0]",64,3,False,True,False,1,4471
78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",72,2,False,True,False,1,4498
49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",68,2,True,False,False,0,4323
39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,3,False,True,False,1,4326
3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",41,2,True,False,False,1,4198
37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",75,3,True,False,False,3,4380
22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",39,3,False,True,False,1,4465
79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",42,2,False,True,False,1,4403
46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,"(32011.0, 44529.0]",36,3,False,True,False,0,4255
82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,"(58482.0, 71819.0]",69,3,True,False,False,1,4416
10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,"(32011.0, 44529.0]",54,3,True,False,False,1,4499
51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",42,2,True,False,False,1,4328
38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",65,2,False,True,False,2,4619
10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,"(71819.0, 666666.0]",57,2,False,True,False,0,4534
14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",53,2,True,False,False,1,4558
18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,"(71819.0, 666666.0]",60,2,True,False,False,0,4447
95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",37,2,False,True,False,0,4652
11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",39,2,False,True,False,0,4168
65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,"(44529.0, 58482.0]",56,3,True,False,False,1,4547
71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",75,3,True,False,False,1,4345
13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,"(1729.999, 32011.0]",52,1,True,False,False,1,4282
58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",73,2,False,True,False,0,4195
65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",60,2,True,False,False,2,4335
0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,"(71819.0, 666666.0]",55,2,False,True,False,0,3977
33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",54,2,False,True,False,2,4515
90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,"(32011.0, 44529.0]",49,3,True,False,False,1,4141
95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",68,2,True,False,False,1,4158
93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,"(71819.0, 666666.0]",39,2,True,False,False,1,4499
38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,"(58482.0, 71819.0]",59,3,False,True,False,0,4208
18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,"(71819.0, 666666.0]",51,2,True,False,False,0,4574
57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",49,3,False,True,False,1,4518
45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,"(32011.0, 44529.0]",47,2,False,True,False,2,4176
61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,"(44529.0, 58482.0]",70,2,True,False,False,1,4378
6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,"(58482.0, 71819.0]",56,3,True,False,False,0,4528
65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,"(58482.0, 71819.0]",82,3,True,False,False,0,4277
52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,"(44529.0, 58482.0]",77,3,True,False,False,2,4228
87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,"(71819.0, 666666.0]",68,2,True,False,False,0,4603
38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",56,3,False,True,False,1,4063
53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,"(1729.999, 32011.0]",47,2,True,False,False,2,4089
31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,"(32011.0, 44529.0]",47,3,True,False,False,1,4547
67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",58,2,True,False,False,2,4512
65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,"(44529.0, 58482.0]",56,2,False,True,False,1,4641
64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",65,2,True,False,False,0,4372
82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",49,2,False,True,False,1,4434
27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,"(71819.0, 666666.0]",63,2,True,False,False,0,4553
63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,3,False,True,False,1,4539
66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",41,2,True,False,False,1,4032
69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,2,True,False,False,2,4573
52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,"(1729.999, 32011.0]",55,3,False,True,False,1,4268
45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,"(58482.0, 71819.0]",59,2,False,True,False,1,4559
2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,"(32011.0, 44529.0]",53,3,False,True,False,2,4336
86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,"(44529.0, 58482.0]",50,3,False,True,False,2,4644
23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,"(1729.999, 32011.0]",55,2,False,True,False,0,4432
13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,"(1729.999, 32011.0]",36,2,False,True,False,1,4510
14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",64,3,True,False,False,1,4234
92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",56,2,False,True,False,1,4344
38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",56,3,True,False,False,2,4501
74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",40,2,True,False,False,1,4191
14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",71,2,False,True,False,0,4528
94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",52,2,True,False,False,3,4640
33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,"(32011.0, 44529.0]",44,3,False,True,False,1,4055
32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,"(1729.999, 32011.0]",54,2,False,True,False,1,4374
11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,"(32011.0, 44529.0]",57,3,True,False,False,1,4220
78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",65,2,True,False,False,1,4596
56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,"(32011.0, 44529.0]",76,2,True,False,False,1,4632
57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,"(71819.0, 666666.0]",57,3,False,True,False,2,4381
7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,"(71819.0, 666666.0]",46,2,True,False,False,0,4141
0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,"(58482.0, 71819.0]",46,3,True,False,False,1,4166
66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,"(71819.0, 666666.0]",32,2,False,True,False,0,4020
86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",79,3,True,False,False,0,4401
80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,"(58482.0, 71819.0]",57,3,True,False,False,1,4088
56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,"(58482.0, 71819.0]",34,3,True,False,False,0,4230
18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,"(32011.0, 44529.0]",54,2,True,False,False,2,4616
51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",41,2,True,False,False,1,4631
71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",38,2,False,True,False,1,4516
71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,"(1729.999, 32011.0]",45,2,True,False,False,1,4561
80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,"(1729.999, 32011.0]",69,2,False,True,False,2,4427
2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,"(71819.0, 666666.0]",60,2,True,False,False,0,4604
83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,"(32011.0, 44529.0]",51,2,False,True,False,2,4282
29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,"(1729.999, 32011.0]",65,2,True,False,False,0,4439
11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,"(44529.0, 58482.0]",70,3,False,True,False,3,4214
55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,"(44529.0, 58482.0]",60,2,True,False,False,2,3984
19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",53,3,False,True,False,1,4632
1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,"(58482.0, 71819.0]",54,3,False,True,False,2,3994
19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,"(1729.999, 32011.0]",51,3,True,False,False,1,4352
28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,"(44529.0, 58482.0]",62,2,True,False,False,2,4584
76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,"(1729.999, 32011.0]",43,2,False,True,False,1,4553
